ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20220304,15.3439,15.3537,15.0099,15.059,15.4323,-0.3733000000000004,-2.419,990935.66,1523793.664
000001.SZ,20220303,15.4519,15.5305,15.3537,15.4323,15.4028,0.029500000000000526,0.1915,578285.05,908171.588
000001.SZ,20220302,15.5109,15.5894,15.3832,15.4028,15.6386,-0.23580000000000112,-1.5078,760760.86,1196321.948
000001.SZ,20220301,15.5109,15.668,15.3439,15.6386,15.4716,0.16699999999999982,1.0794,935040.34,1474693.965
000001.SZ,20220228,15.6189,15.6386,15.3439,15.4716,15.6189,-0.14729999999999954,-0.9431,723990.45,1137154.094
000001.SZ,20220225,15.7073,15.7957,15.5894,15.6189,15.6287,-0.009800000000000253,-0.0627,726397.07,1157890.268
000001.SZ,20220224,15.8448,15.8645,15.5207,15.6287,15.9038,-0.2751000000000001,-1.7298,1324086.85,2112842.553
000001.SZ,20220223,16.0118,16.0217,15.7564,15.9038,15.9431,-0.039299999999999,-0.2465,886742.44,1431289.852
000001.SZ,20220222,16.0217,16.1494,15.8743,15.9431,16.2181,-0.27500000000000036,-1.6956,894956.73,1454156.224
000001.SZ,20220221,16.3655,16.3753,16.0315,16.2181,16.4735,-0.2554000000000016,-1.5504,800994.55,1316023.718
000001.SZ,20220218,16.0315,16.4735,16.0217,16.4735,16.1297,0.34380000000000166,2.1315,802499.4,1330233.365
000001.SZ,20220217,16.1003,16.2574,16.0315,16.1297,16.1199,0.009799999999998477,0.0608,794501.84,1306514.349
000001.SZ,20220216,16.061,16.2378,15.9234,16.1199,15.9922,0.1277000000000008,0.7985,782399.59,1282234.15
000001.SZ,20220215,16.2083,16.3753,15.8154,15.9922,16.2869,-0.29469999999999885,-1.8094,1208264.37,1968985.378
000001.SZ,20220214,16.7977,16.8468,16.2181,16.2869,16.7977,-0.5107999999999997,-3.0409,1150658.51,1917613.419
000001.SZ,20220211,16.7289,17.0335,16.7289,16.7977,16.6896,0.10810000000000031,0.6477,1078139.14,1852167.493
000001.SZ,20220210,16.4735,16.7289,16.3753,16.6896,16.5619,0.12769999999999726,0.771,784557.35,1326848.947
000001.SZ,20220209,16.6209,16.6995,16.4146,16.5619,16.5325,0.029400000000002535,0.1778,1051161.66,1774253.636
000001.SZ,20220208,16.0118,16.67,15.9726,16.5325,16.1003,0.43219999999999814,2.6844,1754695.28,2950309.012
000001.SZ,20220207,15.7368,16.1199,15.6091,16.1003,15.5502,0.5501000000000005,3.5376,1515476.3,2451798.485
000001.SZ,20220128,16.1003,16.1592,15.5403,15.5502,16.0118,-0.4616000000000007,-2.8829,1675563.67,2695470.33
000001.SZ,20220127,16.2083,16.2476,15.9627,16.0118,16.3557,-0.3438999999999979,-2.1026,1024643.11,1677261.296
000001.SZ,20220126,16.6504,16.7977,16.2476,16.3557,16.5521,-0.19640000000000057,-1.1866,984975.22,1646384.984
000001.SZ,20220125,16.7781,16.7781,16.5128,16.5521,16.8959,-0.34380000000000166,-2.0348,1093283.97,1851999.025
000001.SZ,20220124,17.0335,17.0728,16.6798,16.8959,17.0433,-0.14739999999999753,-0.8649,874770.87,1501390.339
000001.SZ,20220121,17.1415,17.2496,16.9058,17.0433,17.0236,0.019700000000000273,0.1157,1481682.95,2575115.124
000001.SZ,20220120,16.1788,17.1513,16.1297,17.0236,16.2083,0.815299999999997,5.0301,3031193.77,5195805.549
000001.SZ,20220119,16.2476,16.3949,16.0708,16.2083,16.228,-0.019700000000000273,-0.1214,988391.85,1630973.587
000001.SZ,20220118,15.9627,16.2476,15.8743,16.228,15.9333,0.2947000000000024,1.8496,1152974.31,1891094.61
000001.SZ,20220117,16.061,16.1887,15.835,15.9333,16.0413,-0.10800000000000054,-0.6733,1143689.43,1855633.789
000001.SZ,20220114,16.6995,16.7191,16.0118,16.0413,16.6798,-0.6385000000000005,-3.828,2103094.91,3459950.804
000001.SZ,20220113,16.6111,16.9352,16.5227,16.6798,16.6995,-0.019700000000000273,-0.118,909422.65,1550319.158
000001.SZ,20220112,17.1022,17.1415,16.6012,16.6995,17.1022,-0.4026999999999994,-2.3547,1502163.55,2561266.412
000001.SZ,20220111,16.9549,17.2299,16.837,17.1022,16.8861,0.21610000000000085,1.2798,1581999.4,2752485.391
000001.SZ,20220110,16.9843,17.112,16.7289,16.8861,16.8959,-0.00980000000000203,-0.058,909774.01,1563414.572
000001.SZ,20220107,16.7977,16.9745,16.7584,16.8959,16.8173,0.07860000000000156,0.4674,1126630.7,1937710.958
000001.SZ,20220106,16.8075,16.9647,16.6995,16.8173,16.8468,-0.029500000000002302,-0.1751,1107885.19,1896535.837
000001.SZ,20220105,16.2869,16.9156,16.2574,16.8468,16.3655,0.48130000000000095,2.9409,1961998.17,3344124.589
000001.SZ,20220104,16.1887,16.3655,15.894,16.3655,16.1887,0.17680000000000007,1.0921,1169259.33,1918887.05
000001.SZ,20211231,16.5619,16.6012,16.1101,16.1887,16.5227,-0.33399999999999963,-2.0215,1750760.89,2899617.148
000001.SZ,20211230,16.4637,16.6504,16.4244,16.5227,16.4539,0.06879999999999953,0.4181,796663.6,1342374.249
000001.SZ,20211229,16.8566,16.8566,16.4048,16.4539,16.8665,-0.41259999999999764,-2.4463,1469373.98,2480534.592
000001.SZ,20211228,16.9156,17.0236,16.7879,16.8665,16.9156,-0.04910000000000281,-0.2903,1126638.91,1934461.075
000001.SZ,20211227,17.0236,17.0433,16.8566,16.9156,17.004,-0.08840000000000003,-0.5199,731118.99,1260455.319
000001.SZ,20211224,17.0236,17.0433,16.9058,17.004,17.0138,-0.009799999999998477,-0.0576,488251.49,843109.664
000001.SZ,20211223,17.0924,17.1219,16.9058,17.0138,17.0826,-0.06879999999999953,-0.4027,1059575.94,1831122.716
000001.SZ,20211222,17.3085,17.3282,16.9942,17.0826,17.279,-0.19640000000000057,-1.1366,976927.75,1701772.583
000001.SZ,20211221,17.1808,17.3969,17.171,17.279,17.2103,0.06869999999999976,0.3992,893734.04,1572895.581
000001.SZ,20211220,17.2496,17.338,17.1415,17.2103,17.2594,-0.049099999999999255,-0.2845,746435.2,1309029.268
000001.SZ,20211217,17.3871,17.4362,17.2594,17.2594,17.4067,-0.14730000000000132,-0.8462,602369.67,1062875.482
000001.SZ,20211216,17.2397,17.4166,17.1513,17.4067,17.2397,0.1670000000000016,0.9687,819479.51,1445483.375
000001.SZ,20211215,17.2005,17.3478,17.0924,17.2397,17.2692,-0.029500000000002302,-0.1708,1294627.41,2269821.045
000001.SZ,20211214,17.839,17.8488,17.2103,17.2692,17.947,-0.6777999999999977,-3.7767,1937208.9,3434156.327
000001.SZ,20211213,18.1435,18.5462,17.8586,17.947,18.0551,-0.10810000000000031,-0.5987,1314490.27,2427803.721
000001.SZ,20211210,18.1828,18.3694,17.947,18.0551,18.3694,-0.31429999999999936,-1.711,989255.13,1824076.523
000001.SZ,20211209,18.1631,18.7231,18.0452,18.3694,18.1435,0.22589999999999932,1.2451,1455886.68,2726663.443
000001.SZ,20211208,18.1238,18.2221,17.839,18.1435,18.1337,0.009799999999998477,0.054,980281.18,1798691.052
000001.SZ,20211207,17.9765,18.3399,17.8291,18.1337,17.78,0.3536999999999999,1.9893,1616443.87,2979968.976
000001.SZ,20211206,17.5344,18.2319,17.4853,17.78,17.338,0.44200000000000017,2.5493,2145625.28,3896385.171
000001.SZ,20211203,17.3282,17.3871,17.1022,17.338,17.279,0.05900000000000105,0.3415,707599.74,1242375.057
000001.SZ,20211202,17.3085,17.4951,17.0629,17.279,17.3282,-0.04919999999999902,-0.2839,994798.35,1749164.558
000001.SZ,20211201,17.1219,17.4559,17.0629,17.3282,17.1317,0.19650000000000034,1.147,706925.19,1243666.842
000001.SZ,20211130,17.2299,17.3674,17.0433,17.1317,17.2005,-0.06880000000000308,-0.4,733616.06,1280384.552
000001.SZ,20211129,17.1022,17.2594,17.0531,17.2005,17.2692,-0.06869999999999976,-0.3978,512594.71,895105.981
000001.SZ,20211126,17.3085,17.3576,17.2103,17.2692,17.3674,-0.09819999999999851,-0.5654,694499.88,1219937.312
000001.SZ,20211125,17.4264,17.4755,17.3183,17.3674,17.5541,-0.1866999999999983,-1.0636,603532.7,1068221.304
000001.SZ,20211124,17.4559,17.6327,17.3478,17.5541,17.5639,-0.00980000000000203,-0.0558,741310.84,1316774.397
000001.SZ,20211123,17.7898,18.0256,17.3674,17.5639,17.7997,-0.23580000000000112,-1.3247,1235977.96,2213817.59
000001.SZ,20211122,17.7113,17.9274,17.5836,17.7997,17.8291,-0.029399999999998983,-0.1649,738617.8,1337768.172
000001.SZ,20211119,17.4853,17.9175,17.3871,17.8291,17.4853,0.34380000000000166,1.9662,786371.56,1414506.38
000001.SZ,20211118,17.7702,17.7997,17.4166,17.4853,17.7898,-0.3045000000000009,-1.7117,799843.77,1430058.311
000001.SZ,20211117,17.8291,17.9765,17.6621,17.7898,17.8979,-0.10810000000000031,-0.604,664640.38,1203859.18
000001.SZ,20211116,18.0354,18.2122,17.8488,17.8979,18.1042,-0.20629999999999882,-1.1395,601110.48,1099113.409
000001.SZ,20211115,18.0256,18.3007,17.8783,18.1042,17.947,0.15719999999999956,0.8759,655089.99,1203764.095
000001.SZ,20211112,17.9863,18.3007,17.7898,17.947,18.0256,-0.07860000000000156,-0.436,957546.46,1753072.716
000001.SZ,20211111,17.0433,18.1042,17.0138,18.0256,17.0924,0.9331999999999994,5.4597,2084729.0,3752413.858
000001.SZ,20211110,17.1513,17.1612,16.8566,17.0924,17.2201,-0.12769999999999726,-0.7416,1220850.88,2109735.147
000001.SZ,20211109,17.171,17.338,16.9549,17.2201,17.112,0.10810000000000031,0.6317,1240572.75,2163193.119
000001.SZ,20211108,17.3085,17.4951,17.0531,17.112,17.3282,-0.21620000000000061,-1.2477,1376814.82,2406417.771
000001.SZ,20211105,17.5344,17.6818,17.2594,17.3282,17.5541,-0.22589999999999932,-1.2869,1096039.88,1942415.605
000001.SZ,20211104,17.7604,17.78,17.4853,17.5541,17.7113,-0.15720000000000312,-0.8876,983410.98,1760671.898
000001.SZ,20211103,17.78,17.9175,17.5344,17.7113,17.8586,-0.14729999999999777,-0.8248,1114972.04,2009325.065
000001.SZ,20211102,19.0276,19.1454,17.672,17.8586,19.0472,-1.188600000000001,-6.2403,1997690.5,3691356.324
000001.SZ,20211101,18.9883,19.3812,18.6739,19.0472,19.1553,-0.10810000000000031,-0.5643,841490.2,1626762.029
000001.SZ,20211029,19.283,19.391,18.9785,19.1553,19.3714,-0.21610000000000085,-1.1156,539929.76,1052760.273
000001.SZ,20211028,19.45,19.5875,19.0276,19.3714,19.5678,-0.19639999999999702,-1.0037,619010.89,1211946.109
000001.SZ,20211027,19.6464,19.8134,19.2437,19.5678,19.6955,-0.1277000000000008,-0.6484,687600.19,1365982.833
000001.SZ,20211026,19.7054,20.0885,19.5089,19.6955,19.7643,-0.06879999999999953,-0.3481,652806.84,1313475.882
000001.SZ,20211025,19.3616,19.8429,19.1553,19.7643,19.6857,0.078599999999998,0.3993,730828.23,1458800.089
000001.SZ,20211022,19.8036,20.226,19.45,19.6857,19.6464,0.03930000000000078,0.2,1134963.63,2287284.921
000001.SZ,20211021,19.1749,19.7054,18.9097,19.6464,18.8999,0.746500000000001,3.9498,1621661.01,3198266.215
000001.SZ,20211020,19.4009,19.4303,18.8508,18.8999,19.224,-0.3241000000000014,-1.6859,662955.55,1283356.219
000001.SZ,20211019,18.8115,19.3321,18.8115,19.224,18.949,0.2749999999999986,1.4513,682415.15,1330501.301
000001.SZ,20211018,19.1062,19.2044,18.7623,18.949,19.3124,-0.3633999999999986,-1.8817,729622.5,1408737.777
000001.SZ,20211015,18.6641,19.5482,18.6641,19.3124,18.8704,0.44200000000000017,2.3423,993493.78,1948647.236
000001.SZ,20211014,19.2437,19.5678,18.5561,18.8704,19.2339,-0.3634999999999984,-1.8899,842989.87,1623970.431
000001.SZ,20211013,18.9588,19.558,18.8311,19.2339,19.0079,0.2259999999999991,1.189,807896.68,1577612.469
000001.SZ,20211012,18.9588,19.3616,18.8606,19.0079,19.057,-0.049099999999999255,-0.2576,1031232.18,2004823.967
000001.SZ,20211011,18.6641,19.391,18.6641,19.057,18.3105,0.7464999999999975,4.0769,1455338.35,2829310.843
000001.SZ,20211008,17.8488,18.5561,17.7014,18.3105,17.613,0.6975000000000016,3.9601,1159200.62,2146983.881
000001.SZ,20210930,17.7702,17.8783,17.3969,17.613,17.8291,-0.21610000000000085,-1.2121,795611.05,1424675.916
000001.SZ,20210929,17.5443,18.114,17.3969,17.8291,17.6523,0.17680000000000007,1.0016,1230121.75,2225416.488
000001.SZ,20210928,17.1612,17.8488,17.1415,17.6523,17.2594,0.3929000000000009,2.2764,1293167.47,2311265.535
000001.SZ,20210927,16.9058,17.3674,16.7584,17.2594,17.0433,0.21610000000000085,1.2679,1140667.59,1979196.739
000001.SZ,20210924,17.2889,17.3674,17.0335,17.0433,17.3674,-0.3241000000000014,-1.8661,1265696.28,2209461.934
000001.SZ,20210923,17.78,17.9961,17.338,17.3674,17.6621,-0.29469999999999885,-1.6685,1379837.59,2465683.704
000001.SZ,20210922,17.5541,17.7309,17.112,17.6621,18.2024,-0.540300000000002,-2.9683,1473365.21,2616707.242
000001.SZ,20210917,18.5659,18.6641,18.0845,18.2024,18.7427,-0.5402999999999984,-2.8827,1124879.63,2098715.196
000001.SZ,20210916,18.9588,19.1553,18.3989,18.7427,19.1749,-0.4322000000000017,-2.254,1176953.56,2234474.948
000001.SZ,20210915,18.9686,20.6189,18.8508,19.1749,19.0276,0.14730000000000132,0.7741,841618.41,1639298.361
000001.SZ,20210914,19.8233,19.9117,18.9293,19.0276,19.8527,-0.8250999999999991,-4.1561,1158173.15,2272080.156
000001.SZ,20210913,20.0001,20.1474,19.4598,19.8527,20.2064,-0.3536999999999999,-1.7504,1297228.02,2606152.378
000001.SZ,20210910,18.5561,20.4028,18.5069,20.2064,18.6641,1.5422999999999973,8.2635,2314945.28,4668361.827
000001.SZ,20210909,18.7722,18.8115,18.4676,18.6641,18.89,-0.22589999999999932,-1.1959,739505.85,1399536.02
000001.SZ,20210908,18.8999,19.2044,18.7623,18.89,18.8999,-0.009899999999998244,-0.0524,1026201.05,1979771.479
000001.SZ,20210907,18.2712,19.2142,18.0256,18.8999,18.1238,0.7760999999999996,4.2822,1622344.16,3067365.668
000001.SZ,20210906,17.613,18.2712,17.4657,18.1238,17.7211,0.4026999999999994,2.2724,1515225.56,2780281.08
000001.SZ,20210903,18.173,18.173,17.3871,17.7211,18.0747,-0.35360000000000014,-1.9563,1394818.71,2523273.155
000001.SZ,20210902,17.6818,18.448,17.4853,18.0747,17.5639,0.5107999999999997,2.9082,2422603.54,4454545.28
000001.SZ,20210901,17.171,17.6032,16.7093,17.5639,17.4853,0.07860000000000156,0.4495,2316894.09,4046284.162
000001.SZ,20210831,17.4067,17.613,17.004,17.4853,17.4067,0.078599999999998,0.4516,1174867.86,2072006.842
000001.SZ,20210830,17.8881,17.9667,17.2397,17.4067,18.0649,-0.6582000000000008,-3.6435,1252211.01,2221855.858
000001.SZ,20210827,18.2319,18.5462,17.9863,18.0649,18.1337,-0.06879999999999953,-0.3794,728820.23,1354408.976
000001.SZ,20210826,18.8606,18.9195,18.0845,18.1337,18.8213,-0.6875999999999998,-3.6533,951619.0,1783725.035
000001.SZ,20210825,19.0767,19.1258,18.615,18.8213,19.0177,-0.19640000000000057,-1.0327,698083.97,1341330.418
000001.SZ,20210824,19.0079,19.617,18.8704,19.0177,18.9588,0.058900000000001285,0.3107,868953.3,1690760.837
