ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600616.SH,20220628,7.2774,7.3471,7.1479,7.2176,7.2774,-0.059800000000000075,-0.8217,226428.68,163973.752
600616.SH,20220627,7.2475,7.4765,7.1977,7.2774,7.3072,-0.029799999999999827,-0.4078,278566.01,204882.103
600616.SH,20220624,7.1778,7.4566,7.1181,7.3072,7.1778,0.12939999999999952,1.8028,335779.64,246498.949
600616.SH,20220623,7.1081,7.1878,7.0783,7.1778,7.1479,0.029900000000000482,0.4183,236700.64,169857.424
600616.SH,20220622,7.3968,7.4167,7.1181,7.1479,7.3968,-0.2488999999999999,-3.365,259568.19,188879.915
600616.SH,20220621,7.5661,7.6258,7.2774,7.3968,7.6855,-0.2887000000000004,-3.7564,364460.47,272112.258
600616.SH,20220620,7.6258,7.7154,7.4167,7.6855,7.6656,0.019899999999999807,0.2596,561286.26,427310.046
600616.SH,20220617,7.2475,7.805,7.1778,7.6656,7.3271,0.3385000000000007,4.6198,758686.15,574765.509
600616.SH,20220616,7.5262,7.7154,7.2475,7.3271,7.7851,-0.4580000000000002,-5.883,695161.12,516898.508
600616.SH,20220615,7.4068,8.1435,7.3769,7.7851,7.4068,0.3783000000000003,5.1075,1211665.53,946645.569
600616.SH,20220614,6.6601,7.4068,6.6601,7.4068,6.7298,0.6769999999999996,10.0597,534828.75,393547.747
600616.SH,20220613,6.7,6.7497,6.6004,6.7298,6.68,0.04980000000000029,0.7455,127173.58,85293.953
600616.SH,20220610,6.6104,6.8493,6.5208,6.68,6.5008,0.1791999999999998,2.7566,165606.12,111355.925
600616.SH,20220609,6.6402,6.6601,6.471,6.5008,6.6701,-0.16929999999999978,-2.5382,107324.12,70496.198
600616.SH,20220608,6.68,6.7199,6.4511,6.6701,6.7099,-0.0398000000000005,-0.5932,151196.87,100315.568
600616.SH,20220607,6.7696,6.8194,6.6502,6.7099,6.7696,-0.05969999999999942,-0.8819,128878.79,86992.008
600616.SH,20220606,6.7796,6.8493,6.6601,6.7696,6.8792,-0.10960000000000036,-1.5932,164331.17,111105.635
600616.SH,20220602,6.9887,7.0783,6.7995,6.8792,7.0285,-0.1493000000000002,-2.1242,157987.71,109399.111
600616.SH,20220601,6.9488,7.2674,6.909,7.0285,6.9887,0.0398000000000005,0.5695,255013.76,181373.254
600616.SH,20220531,6.8294,7.0783,6.8095,6.9887,6.9488,0.03989999999999938,0.5742,266132.06,186613.196
600616.SH,20220530,6.7497,7.0185,6.7497,6.9488,6.7099,0.2389000000000001,3.5604,303297.51,210977.27
600616.SH,20220527,6.7896,6.9687,6.6203,6.7099,6.7597,-0.0497999999999994,-0.7367,192751.84,131096.227
600616.SH,20220526,6.7497,6.919,6.6601,6.7597,6.8294,-0.0697000000000001,-1.0206,224512.13,152648.401
600616.SH,20220525,6.5904,7.0484,6.5705,6.8294,6.5606,0.2687999999999997,4.0972,330707.76,227959.896
600616.SH,20220524,6.919,6.9488,6.5606,6.5606,6.909,-0.3483999999999998,-5.0427,297869.29,201383.13
600616.SH,20220523,7.0683,7.1679,6.8792,6.909,7.1081,-0.1991000000000005,-2.801,476492.53,334412.503
600616.SH,20220520,6.3913,7.1081,6.3913,7.1081,6.461,0.6471,10.0155,297886.28,210785.538
600616.SH,20220519,6.4511,6.4909,6.3217,6.461,6.5606,-0.09959999999999969,-1.5182,97687.64,62867.535
600616.SH,20220518,6.6402,6.7199,6.5208,6.5606,6.6004,-0.03979999999999961,-0.603,75562.2,50074.54
600616.SH,20220517,6.6104,6.7,6.5008,6.6004,6.69,-0.08960000000000079,-1.3393,89280.2,59087.399
600616.SH,20220516,6.69,6.7497,6.5904,6.69,6.69,0.0,0.0,119699.3,80116.292
600616.SH,20220513,6.6701,6.8095,6.5805,6.69,6.6701,0.019900000000000695,0.2983,112460.57,75281.376
600616.SH,20220512,6.471,6.7995,6.4112,6.6701,6.4809,0.1891999999999996,2.9193,164939.72,110393.79
600616.SH,20220511,6.5208,6.8692,6.4511,6.4809,6.461,0.019899999999999807,0.308,248477.99,166106.548
600616.SH,20220510,6.2121,6.461,6.1922,6.461,6.2818,0.1792000000000007,2.8527,147327.96,93923.542
600616.SH,20220509,5.9931,6.3017,5.9832,6.2818,6.0529,0.22889999999999944,3.7817,135829.54,84457.41
600616.SH,20220506,5.9931,6.2321,5.8836,6.0529,6.1026,-0.04969999999999963,-0.8144,178513.82,109397.165
600616.SH,20220505,5.7243,6.2121,5.6746,6.1026,5.7343,0.3682999999999996,6.4228,198638.87,120146.067
600616.SH,20220429,5.4157,5.8537,5.4058,5.7343,5.346,0.3883000000000001,7.2634,236884.25,134813.294
600616.SH,20220428,5.3361,5.6746,5.2166,5.346,5.3659,-0.019899999999999807,-0.3709,138640.35,75466.896
600616.SH,20220427,5.3261,5.4356,5.0374,5.3659,5.4257,-0.059800000000000075,-1.1022,203983.03,107177.263
600616.SH,20220426,5.6546,5.9433,5.3659,5.4257,5.7841,-0.3583999999999996,-6.1963,250064.88,140130.798
600616.SH,20220425,6.1922,6.2818,5.7841,5.7841,6.4312,-0.6471,-10.0619,238171.18,143075.564
600616.SH,20220422,6.68,6.7199,6.252,6.4312,6.9289,-0.49770000000000003,-7.183,355489.66,233519.072
600616.SH,20220421,6.6203,7.128,6.5904,6.9289,6.7199,0.20899999999999963,3.1102,441410.54,304534.728
600616.SH,20220420,6.4909,6.9289,6.4112,6.7199,6.4312,0.2887000000000004,4.4891,278812.51,187275.258
600616.SH,20220419,6.4013,6.5008,6.3913,6.4312,6.461,-0.029800000000000715,-0.4612,97409.9,62972.401
600616.SH,20220418,6.2619,6.471,6.1325,6.461,6.2619,0.1991000000000005,3.1795,142849.56,91699.669
600616.SH,20220415,6.3515,6.4511,6.1922,6.2619,6.4013,-0.1394000000000002,-2.1777,100424.4,63807.464
600616.SH,20220414,6.1922,6.4809,6.1624,6.4013,6.2022,0.1990999999999996,3.2102,146344.24,94047.211
600616.SH,20220413,6.1524,6.2918,6.0927,6.2022,6.1823,0.019900000000000695,0.3219,79025.94,49332.013
600616.SH,20220412,5.9135,6.2121,5.8836,6.1823,5.9334,0.2488999999999999,4.1949,66409.85,40430.278
600616.SH,20220411,6.1524,6.1823,5.8936,5.9334,6.1624,-0.2290000000000001,-3.7161,69572.72,42014.151
600616.SH,20220408,6.2719,6.3416,6.1624,6.1624,6.2719,-0.10949999999999971,-1.7459,72299.17,45161.516
600616.SH,20220407,6.3316,6.461,6.2221,6.2719,6.3316,-0.05970000000000031,-0.9429,93430.09,59535.307
600616.SH,20220406,6.1325,6.4212,6.0827,6.3316,6.3017,0.029899999999999594,0.4745,114104.73,72127.63
600616.SH,20220401,6.1425,6.5705,6.1425,6.3017,6.2221,0.07960000000000012,1.2793,166755.85,107192.963
600616.SH,20220331,6.3416,6.4112,6.1922,6.2221,5.9533,0.2688000000000006,4.5151,165301.44,104238.553
600616.SH,20220330,5.8936,5.9633,5.8537,5.9533,5.8537,0.09959999999999969,1.7015,39967.32,23800.054
600616.SH,20220329,5.9732,6.013,5.8338,5.8537,5.9732,-0.11950000000000038,-2.0006,35808.3,21217.127
600616.SH,20220328,5.9732,5.9931,5.8139,5.9732,6.0031,-0.029899999999999594,-0.4981,39673.41,23575.05
600616.SH,20220325,5.9931,6.1026,5.9832,6.0031,5.9931,0.009999999999999787,0.1669,37832.81,23003.065
600616.SH,20220324,6.0628,6.0728,5.9732,5.9931,6.1126,-0.1194999999999995,-1.955,35562.63,21512.002
600616.SH,20220323,6.1026,6.1524,6.0529,6.1126,6.0827,0.029899999999999594,0.4916,37446.5,22973.406
600616.SH,20220322,6.1026,6.1425,6.0329,6.0827,6.1126,-0.029899999999999594,-0.4892,33555.8,20489.498
600616.SH,20220321,6.1026,6.1524,6.0429,6.1126,6.1026,0.009999999999999787,0.1639,38334.84,23498.023
600616.SH,20220318,6.0628,6.1225,5.9732,6.1026,6.013,0.0895999999999999,1.4901,47788.58,29038.643
600616.SH,20220317,5.8239,6.1524,5.794,6.013,5.804,0.20899999999999963,3.601,83837.76,50533.169
600616.SH,20220316,5.8537,5.9035,5.4954,5.804,5.7841,0.019900000000000695,0.344,83372.92,47706.297
600616.SH,20220315,6.2619,6.2719,5.7642,5.7841,6.252,-0.4679000000000002,-7.484,95215.0,57189.03
600616.SH,20220314,6.4013,6.461,6.242,6.252,6.4909,-0.2389000000000001,-3.6805,52848.55,33653.988
600616.SH,20220311,6.3117,6.5407,6.2818,6.4909,6.4312,0.05970000000000031,0.9283,63441.65,40782.664
600616.SH,20220310,6.2221,6.5008,6.2121,6.4312,6.1225,0.3087,5.0421,90249.3,57808.493
600616.SH,20220309,6.2619,6.3714,5.8637,6.1225,6.2619,-0.1394000000000002,-2.2262,81225.51,50132.024
600616.SH,20220308,6.4212,6.5506,6.242,6.2619,6.4212,-0.1593,-2.4808,55759.73,35680.641
600616.SH,20220307,6.5705,6.5805,6.3714,6.4212,6.6004,-0.1791999999999998,-2.715,51301.68,33292.668
600616.SH,20220304,6.6502,6.69,6.5904,6.6004,6.6402,-0.0398000000000005,-0.5994,44201.1,29420.347
600616.SH,20220303,6.6303,6.7,6.6104,6.6402,6.6303,0.00990000000000002,0.1493,45905.33,30650.092
600616.SH,20220302,6.5904,6.6502,6.5307,6.6303,6.6004,0.029900000000000482,0.453,44611.79,29608.879
600616.SH,20220301,6.4909,6.6701,6.4511,6.6004,6.4511,0.14929999999999932,2.3143,75748.43,50220.318
600616.SH,20220228,6.5008,6.5008,6.3416,6.4511,6.4809,-0.029799999999999827,-0.4598,36027.27,23261.218
600616.SH,20220225,6.4411,6.5407,6.4411,6.4809,6.4212,0.05970000000000031,0.9297,47699.98,31096.877
600616.SH,20220224,6.5904,6.6303,6.3714,6.4212,6.6601,-0.2389000000000001,-3.587,77374.41,50587.156
600616.SH,20220223,6.6402,6.69,6.5506,6.6601,6.6701,-0.009999999999999787,-0.1499,69280.55,46021.62
600616.SH,20220222,6.6701,6.7497,6.6104,6.6701,6.7597,-0.0895999999999999,-1.3255,77326.54,51789.991
600616.SH,20220221,6.4909,6.9687,6.4809,6.7597,6.5108,0.2488999999999999,3.8229,137834.45,93569.556
600616.SH,20220218,6.4312,6.5208,6.3814,6.5108,6.471,0.03979999999999961,0.6151,46145.76,29907.995
600616.SH,20220217,6.4809,6.5805,6.461,6.471,6.461,0.009999999999999787,0.1548,62836.63,41052.877
600616.SH,20220216,6.4112,6.4909,6.3615,6.461,6.3615,0.09949999999999992,1.5641,58296.62,37615.042
600616.SH,20220215,6.3416,6.4511,6.3217,6.3615,6.3615,0.0,0.0,32623.26,20899.132
600616.SH,20220214,6.2918,6.3714,6.2321,6.3615,6.3416,0.019900000000000695,0.3138,36344.59,23133.345
600616.SH,20220211,6.4013,6.4511,6.3017,6.3416,6.4212,-0.07960000000000012,-1.2396,43842.55,28035.801
600616.SH,20220210,6.3714,6.4411,6.3515,6.4212,6.4013,0.019899999999999807,0.3109,40899.5,26234.712
600616.SH,20220209,6.2918,6.4212,6.2719,6.4013,6.3217,0.07960000000000012,1.2592,44255.28,28349.179
600616.SH,20220208,6.242,6.3217,6.1823,6.3217,6.242,0.07969999999999988,1.2768,39590.0,24939.338
600616.SH,20220207,6.1922,6.3217,6.1723,6.242,6.1723,0.0697000000000001,1.1292,41890.3,26276.182
600616.SH,20220128,6.023,6.252,6.023,6.1723,6.0728,0.09949999999999992,1.6385,55622.97,34258.291
600616.SH,20220127,6.3316,6.3714,6.0728,6.0728,6.3316,-0.2587999999999999,-4.0874,54356.0,33715.797
600616.SH,20220126,6.2818,6.3714,6.252,6.3316,6.2818,0.04980000000000029,0.7928,40859.38,25909.207
600616.SH,20220125,6.69,6.7597,6.2719,6.2818,6.6402,-0.3584000000000005,-5.3974,82325.0,53333.97
600616.SH,20220124,6.6601,6.7199,6.5904,6.6402,6.68,-0.03979999999999961,-0.5958,45763.51,30479.365
600616.SH,20220121,6.7199,6.7995,6.6701,6.68,6.7199,-0.03990000000000027,-0.5938,55738.4,37617.855
600616.SH,20220120,6.919,6.919,6.7199,6.7199,6.8095,-0.0895999999999999,-1.3158,56699.4,38697.381
600616.SH,20220119,6.8692,6.8692,6.7696,6.8095,6.9289,-0.11939999999999973,-1.7232,69965.89,47811.794
600616.SH,20220118,6.8592,6.9887,6.8493,6.9289,6.8792,0.04969999999999963,0.7225,84592.31,58913.482
600616.SH,20220117,6.8095,6.8891,6.7796,6.8792,6.8692,0.009999999999999787,0.1456,71175.29,48824.675
600616.SH,20220114,7.0086,7.0285,6.8692,6.8692,6.9986,-0.12939999999999952,-1.8489,83177.0,57808.25
600616.SH,20220113,7.0683,7.0783,6.9887,6.9986,7.0583,-0.05970000000000031,-0.8458,72071.86,50880.053
600616.SH,20220112,6.9887,7.0583,6.9887,7.0583,6.9887,0.06960000000000033,0.9959,47597.74,33588.74
600616.SH,20220111,6.9986,7.0783,6.9687,6.9887,7.0086,-0.019900000000000695,-0.2839,62317.18,43955.605
600616.SH,20220110,6.9787,7.0185,6.8692,7.0086,6.9887,0.019900000000000695,0.2847,80397.22,56072.13
600616.SH,20220107,7.2077,7.2176,6.9887,6.9887,7.1977,-0.20900000000000052,-2.9037,151221.21,107759.742
600616.SH,20220106,7.1579,7.2575,7.128,7.1977,7.2077,-0.009999999999999787,-0.1387,87275.78,63055.847
600616.SH,20220105,7.2575,7.3072,7.1479,7.2077,7.2475,-0.03979999999999961,-0.5492,124266.56,90106.946
600616.SH,20220104,7.1579,7.2973,7.1181,7.2475,7.1679,0.07959999999999923,1.1105,125824.71,91153.289
600616.SH,20211231,7.1679,7.1977,7.0783,7.1679,7.1679,0.0,0.0,93617.58,67145.805
600616.SH,20211230,7.2674,7.2674,7.1479,7.1679,7.1878,-0.019899999999999807,-0.2769,121580.57,87714.049
600616.SH,20211229,7.3869,7.4864,7.1778,7.1878,7.3968,-0.20899999999999963,-2.8255,179803.23,131694.508
600616.SH,20211228,7.1181,7.5661,7.0982,7.3968,7.1181,0.2786999999999997,3.9154,234403.07,172986.045
600616.SH,20211227,7.2077,7.2674,7.0484,7.1181,7.3271,-0.20899999999999963,-2.8524,176754.66,127040.676
600616.SH,20211224,7.367,7.6756,7.2973,7.3271,7.2973,0.029799999999999827,0.4084,303433.93,227344.311
600616.SH,20211223,7.2873,7.3371,7.1181,7.2973,7.2674,0.029899999999999594,0.4114,207992.84,151053.214
600616.SH,20211222,7.2475,7.2973,7.1778,7.2674,7.2475,0.019900000000000695,0.2746,113456.25,82559.128
600616.SH,20211221,7.1679,7.2575,7.128,7.2475,7.1878,0.05969999999999942,0.8306,113376.4,82004.378
600616.SH,20211220,7.2973,7.357,7.1679,7.1878,7.2475,-0.05969999999999942,-0.8237,154774.3,112788.031
600616.SH,20211217,7.2276,7.2973,7.1878,7.2475,7.2674,-0.019900000000000695,-0.2738,125234.26,91173.387
600616.SH,20211216,7.3769,7.4367,7.2375,7.2674,7.3869,-0.1194999999999995,-1.6177,156626.11,114838.296
600616.SH,20211215,7.4566,7.4665,7.2575,7.3869,7.4367,-0.04980000000000029,-0.6697,191419.95,141227.243
600616.SH,20211214,7.4765,7.586,7.357,7.4367,7.5661,-0.12939999999999952,-1.7103,241795.59,180915.341
600616.SH,20211213,7.6457,7.7054,7.4964,7.5661,7.6855,-0.11940000000000062,-1.5536,368797.47,280736.951
600616.SH,20211210,7.4167,7.815,7.3869,7.6855,7.4765,0.20900000000000052,2.7954,424399.52,325337.379
600616.SH,20211209,7.367,7.6955,7.3271,7.4765,7.4466,0.029899999999999594,0.4015,400650.67,303171.825
600616.SH,20211208,7.1479,7.5661,7.0683,7.4466,7.1679,0.2786999999999997,3.8882,431165.13,321122.049
600616.SH,20211207,6.9687,7.2375,6.909,7.1679,6.8991,0.2688000000000006,3.8962,296649.68,211857.948
600616.SH,20211206,6.9986,7.0086,6.8891,6.8991,6.9986,-0.09949999999999992,-1.4217,82363.72,57379.139
600616.SH,20211203,6.8991,7.0285,6.8493,6.9986,6.8991,0.09949999999999992,1.4422,140397.07,98479.356
600616.SH,20211202,6.8493,6.9986,6.8095,6.8991,6.8493,0.0497999999999994,0.7271,92367.42,64146.649
600616.SH,20211201,6.8095,6.8493,6.7995,6.8493,6.7995,0.04980000000000029,0.7324,62089.89,42574.634
600616.SH,20211130,6.8194,6.8393,6.7796,6.7995,6.8194,-0.019899999999999807,-0.2918,56440.01,38562.187
600616.SH,20211129,6.8294,6.8393,6.7497,6.8194,6.8692,-0.04980000000000029,-0.725,54872.19,37477.262
600616.SH,20211126,6.9687,6.9687,6.8194,6.8692,6.9687,-0.09949999999999992,-1.4278,77518.6,53494.441
600616.SH,20211125,7.0086,7.1081,6.9488,6.9687,6.9986,-0.029899999999999594,-0.4272,98689.13,69415.879
600616.SH,20211124,6.8692,7.0683,6.8592,6.9986,6.8692,0.12939999999999952,1.8838,148746.74,104441.693
600616.SH,20211123,6.8194,6.8991,6.7696,6.8692,6.8194,0.04980000000000029,0.7303,84631.31,58188.495
600616.SH,20211122,6.7696,6.909,6.7497,6.8194,6.7896,0.029799999999999827,0.4389,74649.81,51219.663
600616.SH,20211119,6.7298,6.8493,6.7298,6.7896,6.7497,0.03990000000000027,0.5911,54940.62,37406.438
600616.SH,20211118,6.7896,6.8493,6.7497,6.7497,6.7896,-0.03990000000000027,-0.5877,64197.4,43787.133
600616.SH,20211117,6.8194,6.8592,6.7199,6.7896,6.8692,-0.07960000000000012,-1.1588,85072.47,57852.263
600616.SH,20211116,6.7199,6.9687,6.7,6.8692,6.7298,0.1394000000000002,2.0714,164235.85,113381.146
600616.SH,20211115,6.69,6.7497,6.6701,6.7298,6.7099,0.019899999999999807,0.2966,52130.84,35174.754
600616.SH,20211112,6.7696,6.7896,6.69,6.7099,6.7597,-0.0497999999999994,-0.7367,48464.71,32690.935
600616.SH,20211111,6.7298,6.7796,6.68,6.7597,6.7298,0.029899999999999594,0.4443,54001.55,36576.902
600616.SH,20211110,6.7497,6.7896,6.6601,6.7298,6.7597,-0.029899999999999594,-0.4423,64119.05,43195.515
600616.SH,20211109,6.7199,6.7796,6.6701,6.7597,6.7199,0.03979999999999961,0.5923,44262.59,29981.263
600616.SH,20211108,6.8095,6.8194,6.6701,6.7199,6.7995,-0.07960000000000012,-1.1707,52593.24,35490.557
600616.SH,20211105,6.7696,6.8692,6.7497,6.7995,6.7995,0.0,0.0,77335.6,52896.56
600616.SH,20211104,6.6303,6.8294,6.6303,6.7995,6.6502,0.1493000000000002,2.245,93075.16,63101.974
600616.SH,20211103,6.6701,6.69,6.5805,6.6502,6.6303,0.019899999999999807,0.3001,55266.0,36863.617
600616.SH,20211102,6.8393,6.8891,6.6104,6.6303,6.8792,-0.2488999999999999,-3.6182,107920.71,72889.734
600616.SH,20211101,6.7796,6.9687,6.5407,6.8792,6.8592,0.019999999999999574,0.2916,103060.64,70452.189
600616.SH,20211029,6.8095,6.919,6.7896,6.8592,6.7995,0.05970000000000031,0.878,67192.79,46336.865
600616.SH,20211028,6.8592,6.9986,6.7796,6.7995,6.8692,-0.0697000000000001,-1.0147,77808.68,53705.339
600616.SH,20211027,7.0484,7.0484,6.8194,6.8692,7.0783,-0.2090999999999994,-2.9541,104654.0,72502.656
600616.SH,20211026,7.0484,7.1181,7.0185,7.0783,7.0484,0.029899999999999594,0.4242,72059.76,51150.284
600616.SH,20211025,7.0982,7.0982,6.9887,7.0484,7.1181,-0.0697000000000001,-0.9792,81651.82,57545.013
600616.SH,20211022,7.128,7.1679,7.0882,7.1181,7.1081,0.009999999999999787,0.1407,81240.03,58145.424
600616.SH,20211021,7.1479,7.1679,7.0683,7.1081,7.128,-0.019899999999999807,-0.2792,74042.16,52786.379
600616.SH,20211020,7.138,7.1878,7.0484,7.128,7.1579,-0.029899999999999594,-0.4177,120876.12,86271.932
600616.SH,20211019,7.1479,7.2575,7.0982,7.1579,7.1479,0.009999999999999787,0.1399,115840.07,83685.429
600616.SH,20211018,7.367,7.4367,7.0285,7.1479,7.4566,-0.3087,-4.14,234607.42,167847.729
600616.SH,20211015,7.6855,7.7154,7.4068,7.4566,7.7453,-0.2887000000000004,-3.7274,211304.56,159622.982
600616.SH,20211014,7.6158,7.815,7.5661,7.7453,7.6955,0.04980000000000029,0.6471,262177.86,202565.168
600616.SH,20211013,7.4466,7.7652,7.3968,7.6955,7.4665,0.2290000000000001,3.067,324950.19,249962.077
600616.SH,20211012,7.5462,7.6457,7.3471,7.4665,7.5362,-0.0697000000000001,-0.9249,167679.61,126200.957
600616.SH,20211011,7.3869,7.7652,7.367,7.5362,7.4665,0.0697000000000001,0.9335,249023.69,189572.981
600616.SH,20211008,7.2475,7.4964,7.1878,7.4665,7.2375,0.2290000000000001,3.1641,198850.53,147825.99
600616.SH,20210930,7.2973,7.3869,7.1778,7.2375,7.3271,-0.0895999999999999,-1.2229,158146.29,115187.192
600616.SH,20210929,7.3769,7.6158,7.2774,7.3271,7.4765,-0.14939999999999998,-1.9983,210586.45,156970.49
600616.SH,20210928,7.7254,7.7353,7.2674,7.4765,7.8946,-0.4180999999999999,-5.296,291842.36,217737.07
600616.SH,20210927,7.367,8.0439,7.3471,7.8946,7.367,0.5275999999999996,7.1617,563885.94,441424.871
600616.SH,20210924,7.2674,7.5163,7.2276,7.367,7.2774,0.0895999999999999,1.2312,208898.19,155109.817
600616.SH,20210923,7.3869,7.3869,7.2475,7.2774,7.2674,0.009999999999999787,0.1376,111480.15,81768.462
600616.SH,20210922,7.3968,7.4665,7.1778,7.2674,7.4864,-0.21899999999999942,-2.9253,165728.28,121047.012
600616.SH,20210917,7.2674,7.5661,7.0982,7.4864,7.3371,0.14929999999999932,2.0349,323559.86,239853.339
600616.SH,20210916,7.2375,7.5063,7.1778,7.3371,7.2077,0.1294000000000004,1.7953,219236.61,162220.079
600616.SH,20210915,7.367,7.367,7.1679,7.2077,7.3869,-0.1791999999999998,-2.4259,136465.49,98818.87
600616.SH,20210914,7.3968,7.5959,7.3471,7.3869,7.3968,-0.00990000000000002,-0.1338,184316.45,137996.965
600616.SH,20210913,7.5163,7.5462,7.357,7.3968,7.5063,-0.1095000000000006,-1.4588,131933.31,98470.825
600616.SH,20210910,7.4267,7.6158,7.3869,7.5063,7.4566,0.04970000000000052,0.6665,189752.62,142990.56
600616.SH,20210909,7.4367,7.586,7.3271,7.4566,7.4367,0.019899999999999807,0.2676,208426.23,155855.507
600616.SH,20210908,7.3968,7.4765,7.3172,7.4367,7.4167,0.020000000000000462,0.2697,178289.43,132319.713
600616.SH,20210907,7.3869,7.5063,7.3172,7.4167,7.4665,-0.04980000000000029,-0.667,165797.78,123360.071
600616.SH,20210906,7.3271,7.7353,7.2176,7.4665,7.3371,0.12939999999999952,1.7636,284915.51,214003.689
600616.SH,20210903,6.9687,7.4665,6.919,7.3371,6.9887,0.3484000000000007,4.9852,275192.19,200199.69
600616.SH,20210902,6.9588,7.0384,6.8891,6.9887,6.9887,0.0,0.0,110527.06,77322.937
600616.SH,20210901,6.8493,7.0683,6.7199,6.9887,6.8493,0.1393999999999993,2.0352,172227.43,119848.394
600616.SH,20210831,6.9887,7.0185,6.8095,6.8493,6.9887,-0.1393999999999993,-1.9946,126747.28,87427.734
600616.SH,20210830,7.0285,7.1081,6.7497,6.9887,7.2276,-0.2389000000000001,-3.3054,215461.81,149664.427
600616.SH,20210827,7.2575,7.3271,7.2176,7.2276,7.2674,-0.0398000000000005,-0.5477,111349.96,81157.408
600616.SH,20210826,7.4267,7.4367,7.2674,7.2674,7.4864,-0.21899999999999942,-2.9253,162020.95,119360.52
600616.SH,20210825,7.3869,7.5959,7.357,7.4864,7.3869,0.09949999999999992,1.347,178565.11,134834.052
600616.SH,20210824,7.3172,7.4367,7.2575,7.3869,7.3271,0.059800000000000075,0.8161,147199.4,109027.352
600616.SH,20210823,7.2575,7.4267,7.1977,7.3271,7.3072,0.019899999999999807,0.2723,157084.41,115690.753
600616.SH,20210820,7.5661,7.5661,7.1679,7.3072,7.6258,-0.3186,-4.1779,195154.84,143401.098
600616.SH,20210819,7.586,7.7353,7.576,7.6258,7.6258,0.0,0.0,96791.2,74209.551
600616.SH,20210818,7.586,7.6756,7.5262,7.6258,7.586,0.03979999999999961,0.5247,121382.67,92760.105
600616.SH,20210817,7.9145,7.9145,7.576,7.586,7.9344,-0.3483999999999998,-4.391,204246.22,158198.893
600616.SH,20210816,7.8349,8.0141,7.815,7.9344,7.8946,0.0398000000000005,0.5041,179126.86,142679.087
600616.SH,20210813,7.8647,8.0041,7.795,7.8946,7.8946,0.0,0.0,173340.33,137477.094
600616.SH,20210812,7.9245,8.1037,7.8349,7.8946,7.9444,-0.04980000000000029,-0.6269,197647.87,157698.471
600616.SH,20210811,7.9145,8.0738,7.8249,7.9444,8.0638,-0.11940000000000062,-1.4807,256136.0,203665.006
